row_id,data_year,building_id,property_name,reporting_status,address,zip_code,chicago_energy_rating,exempt_from_chicago_energy_rating,community_area,primary_property_type,gross_floor_area,year_built,number_of_buildings,energy_star_score,electricity_use,natural_gas_use,site_eui,source_eui,weather_normalized_site_eui,weather_normalized_source_eui,total_ghg_emissions,ghg_intensity,lat,lon,loc
2019-251682,2019,251682,Lyon Elementary -CPS,Not Submitted,2941 N Mcvicker Ave,0,0,FALSE,BELMONT CRAGIN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.93420309,-87.7768914,"(41.93420309, -87.7768914)"
2019-251683,2019,251683,Cooper Dual Language Academy -CPS,Not Submitted,1624 W 19th St,0,0,FALSE,LOWER WEST SIDE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.85622477,-87.66713005,"(41.85622477, -87.66713005)"
2019-251684,2019,251684,Ames Middle -CPS,Not Submitted,1920 N Hamlin Ave,0,0,FALSE,LOGAN SQUARE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.9159824,-87.72248643,"(41.9159824, -87.72248643)"
2019-251685,2019,251685,Noble - John and Eunice Johnson College Prep,Submitted,6350 S Stewart St,60621,1.5,FALSE,ENGLEWOOD,K-12 School,63816,1963,1,34,2042565.5,5501182.9,118.2,0,0,0,0,0,41.77833596,-87.63556329,"(41.77833596, -87.63556329)"
2019-251686,2019,251686,James N Thorp -CPS,Not Submitted,8914 S Buffalo Ave,0,0,FALSE,SOUTH CHICAGO,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.73300328,-87.54483215,"(41.73300328, -87.54483215)"
2019-251687,2019,251687,Peirce Sch Of Intl Studies -CPS,Not Submitted,1423 W Bryn Mawr Ave,0,0,FALSE,EDGEWATER,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.98305225,-87.66613248,"(41.98305225, -87.66613248)"
2019-251688,2019,251688,Tanner Elementary -CPS,Not Submitted,7350 S Evans Ave,0,0,FALSE,GREATER GRAND CROSSING,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.76066651,-87.60717876,"(41.76066651, -87.60717876)"
2019-251689,2019,251689,"Lewis Elementary, Leslie -CPS",Not Submitted,1431 N Leamington Ave,0,0,FALSE,AUSTIN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.9070735,-87.75429795,"(41.9070735, -87.75429795)"
2019-251690,2019,251690,Chicago Military Academy-Bronzeville -CPS,Not Submitted,3533 S Giles Ave,0,0,FALSE,DOUGLAS,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.83033232,-87.61897054,"(41.83033232, -87.61897054)"
2019-251691,2019,251691,Stone Scholastic Academy -CPS,Not Submitted,6239 N Leavitt St,0,0,FALSE,WEST RIDGE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.99545172,-87.68444374,"(41.99545172, -87.68444374)"
2019-251692,2019,251692,Nightingale Elementary -CPS,Not Submitted,5250 S Rockwell St,0,0,FALSE,GAGE PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.79805484,-87.68983953,"(41.79805484, -87.68983953)"
2019-251693,2019,251693,"Mckay, Francis M -CPS",Not Submitted,6929 S Fairfield,0,0,FALSE,CHICAGO LAWN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.76761622,-87.69134558,"(41.76761622, -87.69134558)"
2019-251694,2019,251694,Grant Campus -CPS,Not Submitted,145 S Campbell Ave,0,0,FALSE,NEAR WEST SIDE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.87903492,-87.68824971,"(41.87903492, -87.68824971)"
2019-251695,2019,251695,Moos Elementary -CPS,Not Submitted,1711 N California Ave,0,0,FALSE,WEST TOWN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.91347522,-87.69643236,"(41.91347522, -87.69643236)"
2019-251696,2019,251696,Beasley Academic Magnet -CPS,Not Submitted,5235 S State St,0,0,FALSE,WASHINGTON PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.79939552,-87.62577916,"(41.79939552, -87.62577916)"
2019-251697,2019,251697,Catalyst Charter Es - Howland -CPS,Not Submitted,1616 S Spaulding Ave,0,0,FALSE,NORTH LAWNDALE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.85827972,-87.70818641,"(41.85827972, -87.70818641)"
2019-251698,2019,251698,Bradwell Arts & Sciences Elementary -CPS,Not Submitted,7726 S Burnham,0,0,FALSE,SOUTH SHORE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.75447542,-87.55737916,"(41.75447542, -87.55737916)"
2019-251699,2019,251699,Nathan S Davis -CPS,Not Submitted,3014 W 39th Place,0,0,FALSE,BRIGHTON PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.82219785,-87.70030591,"(41.82219785, -87.70030591)"
2019-251700,2019,251700,"Haugan Magnet, Helge A -CPS",Not Submitted,4540 N Hamlin Ave,0,0,FALSE,ALBANY PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.96372502,-87.72366402,"(41.96372502, -87.72366402)"
2019-251701,2019,251701,UIC College Prep Charter School,Submitted,1231 S Damen Ave,60608,3,FALSE,NEAR WEST SIDE,K-12 School,83646,1884,1,70,1745284.7,4901909.3,79.5,0,0,0,0,0,41.86522856,-87.6759051,"(41.86522856, -87.6759051)"
2019-251702,2019,251702,Northwest Middle -CPS,Not Submitted,2250 N Latrobe Ave,0,0,FALSE,BELMONT CRAGIN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.92185009,-87.75794854,"(41.92185009, -87.75794854)"
2019-251703,2019,251703,"Pope Elementary, Nathaniel -CPS",Not Submitted,1852 S Albany Ave,0,0,FALSE,NORTH LAWNDALE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.85596209,-87.70323771,"(41.85596209, -87.70323771)"
2019-251704,2019,251704,Armstrong Intl Studies Elementary -CPS,Not Submitted,2110 W Greenleaf Ave,0,0,FALSE,WEST RIDGE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,42.01059222,-87.68459629,"(42.01059222, -87.68459629)"
2019-251705,2019,251705,Yale -CPS,Not Submitted,7025 S Princeton Ave,0,0,FALSE,GREATER GRAND CROSSING,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.76677134,-87.63188829,"(41.76677134, -87.63188829)"
2019-251706,2019,251706,"Gale Community Academy, Stephen F -CPS",Not Submitted,1631 W Jonquil Ter,0,0,FALSE,ROGERS PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,42.02112546,-87.67174773,"(42.02112546, -87.67174773)"
2019-251707,2019,251707,Herzl -CPS,Not Submitted,3711 W Douglas Blvd,0,0,FALSE,NORTH LAWNDALE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.862337,-87.71819,"(41.862337, -87.71819)"
2019-251708,2019,251708,"Bateman Elementary, Newton -CPS",Not Submitted,4200 N Richmond St,0,0,FALSE,IRVING PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.9578044,-87.70261434,"(41.9578044, -87.70261434)"
2019-251709,2019,251709,"Volta Elementary, Alessandro -CPS",Not Submitted,4950 N Avers Ave,0,0,FALSE,ALBANY PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.97129971,-87.72626938,"(41.97129971, -87.72626938)"
2019-251710,2019,251710,Clark Academic Prep HS -CPS,Not Submitted,5101 W Harrison St,0,0,FALSE,AUSTIN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.87248235,-87.75267024,"(41.87248235, -87.75267024)"
2019-251711,2019,251711,"Douglass, Frederick Academy HS -CPS",Not Submitted,543 N Waller Ave,0,0,FALSE,AUSTIN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.889941,-87.767696,"(41.889941, -87.767696)"
2019-251712,2019,251712,Penn Elementary -CPS,Not Submitted,1616 S Avers Ave,0,0,FALSE,NORTH LAWNDALE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.85814717,-87.7220919,"(41.85814717, -87.7220919)"
2019-251714,2019,251714,Lloyd Elementary -CPS,Not Submitted,2103 N Lamon Ave,0,0,FALSE,BELMONT CRAGIN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.91901757,-87.74788079,"(41.91901757, -87.74788079)"
2019-251715,2019,251715,National Teachers Academy -CPS,Not Submitted,55 W Cermak Rd,0,0,FALSE,NEAR SOUTH SIDE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.85190289,-87.6287597,"(41.85190289, -87.6287597)"
2019-251716,2019,251716,"Pullman Elementary, George M -CPS",Not Submitted,11311 S Forrestville Ave,0,0,FALSE,PULLMAN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.68869044,-87.60883165,"(41.68869044, -87.60883165)"
2019-251717,2019,251717,Hancock College Prep HS -CPS,Not Submitted,4034 W 56th St,0,0,FALSE,WEST ELSDON,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.79179488,-87.72496671,"(41.79179488, -87.72496671)"
2019-251718,2019,251718,Mcpherson Elementary -CPS,Not Submitted,4728 N Wolcott Ave,0,0,FALSE,LINCOLN SQUARE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.96819459,-87.6766515,"(41.96819459, -87.6766515)"
2019-251719,2019,251719,Falconer Elementary -CPS,Not Submitted,3020 N Lamon Ave,0,0,FALSE,BELMONT CRAGIN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.93560317,-87.74994734,"(41.93560317, -87.74994734)"
2019-251720,2019,251720,Lafayette Elementary -CPS,Not Submitted,2714 W Augusta Blvd,0,0,FALSE,WEST TOWN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.89953285,-87.69501887,"(41.89953285, -87.69501887)"
2019-251721,2019,251721,Payton College Prep HS -CPS,Not Submitted,1010 N Wells St,0,0,FALSE,NEAR NORTH SIDE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.900877,-87.634388,"(41.900877, -87.634388)"
2019-251722,2019,251722,Claremont Academy Elementary -CPS,Not Submitted,6315 S Claremont Ave,0,0,FALSE,CHICAGO LAWN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.778895,-87.682265,"(41.778895, -87.682265)"
2019-251723,2019,251723,James Shields Ms -CPS,Not Submitted,2611 W 48th St,0,0,FALSE,BRIGHTON PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.806552,-87.689787,"(41.806552, -87.689787)"
2019-251724,2019,251724,Mather HS -CPS,Not Submitted,5835 N Lincoln Ave,0,0,FALSE,WEST RIDGE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.98818241,-87.7006023,"(41.98818241, -87.7006023)"
2019-251725,2019,251725,Sauganash Elementary -CPS,Not Submitted,6040 N Kilpatric Ave,0,0,FALSE,FOREST GLEN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.99145243,-87.74621419,"(41.99145243, -87.74621419)"
2019-251726,2019,251726,Dyett HS -CPS,Not Submitted,555 E 51st St,0,0,FALSE,WASHINGTON PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.80094643,-87.61194632,"(41.80094643, -87.61194632)"
2019-251727,2019,251727,Urban Prep West,Not Submitted,1326 W 14th Place,0,0,FALSE,NEAR WEST SIDE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.86270134,-87.6602096,"(41.86270134, -87.6602096)"
2019-251728,2019,251728,Burbank Elementary -CPS,Not Submitted,2035 N Mobile Ave,0,0,FALSE,BELMONT CRAGIN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.91739031,-87.78211676,"(41.91739031, -87.78211676)"
2019-251729,2019,251729,Hope College Prepa HS -CPS,Not Submitted,5515 South Lowe Ave,0,0,FALSE,ENGLEWOOD,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.79341718,-87.64099251,"(41.79341718, -87.64099251)"
2019-251730,2019,251730,Yates -CPS,Not Submitted,1839 N Richmond St,0,0,FALSE,LOGAN SQUARE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.91518928,-87.70007626,"(41.91518928, -87.70007626)"
2019-251731,2019,251731,Hibbard -CPS,Not Submitted,3244 W Ainslie St,0,0,FALSE,ALBANY PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.97084978,-87.71038201,"(41.97084978, -87.71038201)"
2019-251732,2019,251732,Eberhart Elementary -CPS,Not Submitted,3400 W 65th Place,0,0,FALSE,CHICAGO LAWN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.77474971,-87.70858342,"(41.77474971, -87.70858342)"
2019-251733,2019,251733,Marquette Elementary -CPS,Not Submitted,6550 S Richmond St,0,0,FALSE,CHICAGO LAWN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.774215,-87.69771379,"(41.774215, -87.69771379)"
2019-251734,2019,251734,Kelvyn Park HS -CPS,Not Submitted,4343 W Wrightwood Ave,0,0,FALSE,HERMOSA,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.92723729,-87.73604506,"(41.92723729, -87.73604506)"
2019-251735,2019,251735,"Pritzker Elementary, A.N -CPS",Not Submitted,2009 W Schiller St,0,0,FALSE,WEST TOWN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.90654578,-87.67791955,"(41.90654578, -87.67791955)"
2019-251736,2019,251736,"Foreman HS, Edwin G -CPS",Not Submitted,3235 N Leclaire Ave,0,0,FALSE,PORTAGE PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.93918272,-87.75361327,"(41.93918272, -87.75361327)"
2019-251737,2019,251737,Suder Campus Montessori -CPS,Not Submitted,2022 W Washington Blvd,0,0,FALSE,NEAR WEST SIDE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.88336292,-87.6776548,"(41.88336292, -87.6776548)"
2019-251738,2019,251738,Hirsch Metropolitan HS -CPS,Not Submitted,7740 S Ingleside Ave,0,0,FALSE,GREATER GRAND CROSSING,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.75392315,-87.60197826,"(41.75392315, -87.60197826)"
2019-251739,2019,251739,North Grand HS -CPS,Not Submitted,4330 W Wabansia Ave,0,0,FALSE,HUMBOLDT PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.911616,-87.735051,"(41.911616, -87.735051)"
2019-251741,2019,251741,Robert Healy Elementary -CPS,Not Submitted,3010 S Parnell Ave,0,0,FALSE,BRIDGEPORT,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.83941849,-87.64076006,"(41.83941849, -87.64076006)"
2019-251742,2019,251742,Eric Solorio HS -CPS,Not Submitted,5410 S St Louis Ave,0,0,FALSE,GAGE PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.794939,-87.710978,"(41.794939, -87.710978)"
2019-251744,2019,251744,Marshall Middle -CPS,Not Submitted,3900 N Lawndale Ave,0,0,FALSE,IRVING PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.95226382,-87.72084334,"(41.95226382, -87.72084334)"
2019-251745,2019,251745,Amundsen HS -CPS,Not Submitted,5110 N Damen Ave,0,0,FALSE,LINCOLN SQUARE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.97462468,-87.68031709,"(41.97462468, -87.68031709)"
2019-251746,2019,251746,NortHigh School ide College Prep HS -CPS,Not Submitted,5501 N Kedzie Ave,0,0,FALSE,NORTH PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.981095,-87.70779564,"(41.981095, -87.70779564)"
2019-251748,2019,251748,Gage Park HS -CPS,Not Submitted,5600 S Rockwell St,0,0,FALSE,GAGE PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.791862,-87.688913,"(41.791862, -87.688913)"
2019-251749,2019,251749,Webster -CPS,Not Submitted,4055 W Arthington St,0,0,FALSE,WEST GARFIELD PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.86972139,-87.72684225,"(41.86972139, -87.72684225)"
2019-251750,2019,251750,Sandoval Elementary -CPS,Not Submitted,5534 S St Louis Ave,0,0,FALSE,GAGE PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.79247952,-87.71232641,"(41.79247952, -87.71232641)"
2019-251751,2019,251751,Juarez Com Academy HS -CPS,Not Submitted,2150 S Laflin St,0,0,FALSE,LOWER WEST SIDE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.85287879,-87.66454081,"(41.85287879, -87.66454081)"
2019-251753,2019,251753,Shoop Acad Of Math/Science/Tech -CPS,Not Submitted,1460 W 112th St,0,0,FALSE,MORGAN PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.69097409,-87.6593734,"(41.69097409, -87.6593734)"
2019-251754,2019,251754,Phillip Murray Elementary Academy -CPS,Not Submitted,5335 S Kenwood Ave,0,0,FALSE,HYDE PARK,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.79867799,-87.59280228,"(41.79867799, -87.59280228)"
2019-251755,2019,251755,Rogers Elementary -CPS,Not Submitted,7345 N Washtenaw Ave,0,0,FALSE,WEST RIDGE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,42.01509489,-87.69644878,"(42.01509489, -87.69644878)"
2019-251757,2019,251757,"Thorp Scholastic Academy, Ole A -CPS",Not Submitted,6024 W Warwick Ave,0,0,FALSE,DUNNING,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.94895308,-87.77785435,"(41.94895308, -87.77785435)"
2019-251758,2019,251758,Perspectives/IIT Math & Science Academy,Submitted,3663 S Wabash Ave,60653,1.5,FALSE,DOUGLAS,K-12 School,70000,1967,1,35,1871938.9,5860118.2,110.5,0,0,0,0,0,41.82812836,-87.62440271,"(41.82812836, -87.62440271)"
2019-251759,2019,251759,Swift Specialty -CPS,Not Submitted,5900 N Winthrop Ave,0,0,FALSE,EDGEWATER,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.9892048,-87.65861709,"(41.9892048, -87.65861709)"
2019-251760,2019,251760,"Walsh, John A -CPS",Not Submitted,2031 S Peoria St,0,0,FALSE,LOWER WEST SIDE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.85437796,-87.64784268,"(41.85437796, -87.64784268)"
2019-251761,2019,251761,Whitney -CPS,Not Submitted,2815 S Komensky Ave,0,0,FALSE,SOUTH LAWNDALE,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.84005686,-87.72533502,"(41.84005686, -87.72533502)"
2019-251762,2019,251762,Schubert -CPS,Not Submitted,2727 N Long Ave,0,0,FALSE,BELMONT CRAGIN,K-12 School,0,0,1,0,0,0,0,0,0,0,0,0,41.93000505,-87.76055407,"(41.93000505, -87.76055407)"
2019-251763,2019,251763,Parkside - 545,Submitted,545 W Division,60610,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,139105,2009,1,79,2992242.1,6989727.4,71.8,0,0,0,0,0,41.90363449,-87.64245142,"(41.90363449, -87.64245142)"
2019-251764,2019,251764,Parkside - 544,Submitted,544 W Oak St,60610,3.5,FALSE,NEAR NORTH SIDE,Multifamily Housing,140628,2011,1,78,3075099.1,6754055.9,69.9,0,0,0,0,0,41.90045766,-87.64172846,"(41.90045766, -87.64172846)"
2019-251765,2019,251765,Bryn Mawr,Submitted,5550 N Kenmore Ave,60640,1,FALSE,EDGEWATER,Multifamily Housing,156035,1928,1,0,3176490.1,23849265,173.2,217.5,171.5,0,1795.2,11.5,41.98352187,-87.6570056,"(41.98352187, -87.6570056)"
2019-251767,2019,251767,North Town Village,Submitted,1311 N Halsted,60642,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,101814,1999,1,92,2005065.2,4108412,60,0,0,0,0,0,41.90532123,-87.64808318,"(41.90532123, -87.64808318)"
2019-251768,2019,251768,213 West Institute Place,Submitted,213 W Institute Pl,60610,3.5,FALSE,NEAR NORTH SIDE,Office,155385,1931,1,76,4827806,4786412.9,61.9,0,0,0,0,0,41.89719013,-87.63519683,"(41.89719013, -87.63519683)"
2019-251769,2019,251769,U.S. Cellular Plaza - 8410 _ Goby LLC,Submitted,8410 W Bryn Mawr Ave,60631,1.5,FALSE,OHARE,Office,212651,1981,1,38,21364360.8,21045.6,100.6,281.4,100.6,0,3555.4,16.7,41.981128,-87.838232,"(41.981128, -87.838232)"
2019-251770,2019,251770,U.S. Cellular Plaza - 8420 _ Goby LLC,Submitted,8420 W Bryn Mawr Ave,60631-3485,4,FALSE,OHARE,Office,212651,1982,1,100,1330393.4,0,6.3,17.5,6.3,0,221.3,1,41.981133,-87.837845,"(41.981133, -87.837845)"
2019-251771,2019,251771,1333 N Kingsbury,Submitted,1333 N Kingsbury,60642,2,FALSE,NEAR NORTH SIDE,Office,104711,1961,1,50,5954724.8,5267484,107.2,212.1,106.3,0,1270.4,12.1,41.9060185,-87.64946369,"(41.9060185, -87.64946369)"
2019-251772,2019,251772,"Jewel Osco, 03224-Irving Park & Narraganset",Submitted,6430 W Irving Park Rd,60634,2,FALSE,DUNNING,Supermarket/Grocery Store,57498,1989,1,49,8688989,4931399.4,236.9,513.2,236,0,1707.5,29.7,41.952928,-87.787364,"(41.952928, -87.787364)"
2019-251773,2019,251773,"Jewel Osco, 03296-Foster & Harlem",Submitted,7342 W Foster Ave,60656,4,FALSE,NORWOOD PARK,Supermarket/Grocery Store,77255,1978,1,64,9102216.3,7230499.9,211.4,428.2,210.3,0,1898.3,24.6,41.974474,-87.810635,"(41.974474, -87.810635)"
2019-251774,2019,251774,Catholic Charities Saint Alibe - (Faith Apartments),Submitted,1244 East 93rd Street,60619,4,FALSE,BURNSIDE,Multifamily Housing,178647,2000,1,92,2220447.7,5638055.1,44,67.9,43.6,0,668.9,3.7,41.72509928,-87.65454095,"(41.72509928, -87.65454095)"
2019-251775,2019,251775,Catholic Charities Ozanam Village,Submitted,251 N Albany Avenue,60612,4,FALSE,EAST GARFIELD PARK,Multifamily Housing,50630,2002,1,83,1043515.8,2262645.8,65.3,104.6,65.1,0,293.8,5.8,41.88567519,-87.70343823,"(41.88567519, -87.70343823)"
2019-251776,2019,251776,Catholic Charities Mathew Manor,Submitted,271 N Albany Ave,60612,3.5,FALSE,EAST GARFIELD PARK,Multifamily Housing,52800,1996,1,71,1005816.7,2225551.1,61.2,97.6,61.2,0,285.5,5.4,41.88619564,-87.70330877,"(41.88619564, -87.70330877)"
2019-251777,2019,251777,Catholic Charities Tolton Manor,Submitted,6345 S Stewart,60621,4,FALSE,ENGLEWOOD,Multifamily Housing,69960,1995,1,86,1353431.2,2967393.4,61.8,98.7,61.8,0,382.8,5.5,41.77851372,-87.63461273,"(41.77851372, -87.63461273)"
2019-251780,2019,251780,Holy Name Cathedral Parish,Submitted,735 N State St,60611,2,FALSE,NEAR NORTH SIDE,Other,193226,1815,6,0,6137703.5,13117099.7,99.6,160.2,98.1,0,1717.8,8.9,41.89582933,-87.62812742,"(41.89582933, -87.62812742)"
2019-251783,2019,251783,Our Lady of Victory Parish,Submitted,5212 W Agatite,60630,3,FALSE,PORTAGE PARK,Other,120233,1927,5,0,381341.2,6652718.4,58.5,67,57.5,0,416.8,3.5,41.96182789,-87.75824707,"(41.96182789, -87.75824707)"
2019-251784,2019,251784,Quigley Pastoral Center-Quigley,Submitted,835 N Rush St,60611,1.5,FALSE,NEAR NORTH SIDE,Office,84100,1917,1,37,4190188.5,4584459.7,104.3,196.7,102.7,0,940.6,11.2,41.897777,-87.626051,"(41.897777, -87.626051)"
2019-251785,2019,251785,Saint Alphonsus Parish,Submitted,1439 W Wellington Ave,60657,4,FALSE,LAKE VIEW,Other,187668,1950,3,0,1326558.3,6865612.5,43.7,58.2,42.1,0,585.4,3.1,41.93580471,-87.66570983,"(41.93580471, -87.66570983)"
2019-251786,2019,251786,Saint Clement School,Submitted,642 W Deming Pl,60614,3,FALSE,LINCOLN PARK,Other,115276,1950,5,0,2222366.6,5962408.8,71,108.3,68.9,0,686.4,6,41.927944,-87.645176,"(41.927944, -87.645176)"
2019-251788,2019,251788,Saint Francis De Sales High School,Submitted,10155 S Ewing Ave,60652,2.5,FALSE,EAST SIDE,K-12 School,92238,1950,1,53,1247123.2,6600858.7,85.1,113,82.2,0,558.1,6.1,41.710911,-87.535239,"(41.710911, -87.535239)"
2019-251789,2019,251789,Saint Hedwig Parish,Submitted,2226 N Hoyne Ave,60647,3,FALSE,LOGAN SQUARE,Other,100888,1950,5,0,1074759.5,9637950.4,106.2,130.1,102.6,0,690.7,6.8,41.92225236,-87.68068171,"(41.92225236, -87.68068171)"
2019-251790,2019,251790,Saint Monica School,Submitted,5115 N Mont Clare Ave,60656,3,FALSE,NORWOOD PARK,Other,86262,1948,4,0,1472562.6,4711255.8,71.7,105.1,69.3,0,495.2,5.7,41.97393141,-87.80430314,"(41.97393141, -87.80430314)"
2019-251792,2019,251792,Saint Sabina Parish,Submitted,7801 S Throop St,60620,2,FALSE,AUBURN GRESHAM,Other,162602,1916,5,0,1710170.8,14189293.1,97.8,121.1,94.9,0,1038.2,6.4,41.75200072,-87.65494616,"(41.75200072, -87.65494616)"
2019-251793,2019,251793,Saint Thomas The Apostle Parish,Submitted,5472 S Kimbark Ave,60615,4,FALSE,HYDE PARK,Other,118729,1950,4,0,684490.9,4090705.3,40.2,52.3,38.9,0,331.2,2.8,41.79589984,-87.59556574,"(41.79589984, -87.59556574)"
2019-251794,2019,251794,Saint Francis of Assisi/OLA School-Galapagos Chart,Submitted,3814 W Iowa St,60651,3,FALSE,HUMBOLDT PARK,Other,110959,1950,4,0,619932.4,5404564.1,54.3,66.8,52.4,0,390.2,3.5,41.89754415,-87.7221429,"(41.89754415, -87.7221429)"
2019-251796,2019,251796,Chippewa Apartments,Submitted,5050 S East End Ave,60615,2.5,FALSE,KENWOOD,Multifamily Housing,74550,1951,1,57,1171926.5,6459695.8,102.4,0,0,0,0,0,41.80322573,-87.58572889,"(41.80322573, -87.58572889)"
2019-251797,2019,251797,RML Specialty Hospital,Submitted,3534 W Van Buren,60462,3,FALSE,EAST GARFIELD PARK,Other - Specialty Hospital,190000,1984,1,0,16096045.2,24210358.6,212.1,371,207.9,0,3963.7,20.9,41.875444,-87.714197,"(41.875444, -87.714197)"
2019-251858,2019,251858,Schneider -CPS,Not Submitted,2957 N Hoyne Ave,0,0,FALSE,NORTH CENTER,Other - Specialty Hospital,0,0,1,0,0,0,0,0,0,0,0,0,41.935549,-87.68032107,"(41.935549, -87.68032107)"
2019-251859,2019,251859,Epic Charter Academy - CPS,Not Submitted,8255 S Houston Ave,0,0,FALSE,SOUTH CHICAGO,Other - Specialty Hospital,0,0,1,0,0,0,0,0,0,0,0,0,41.74548157,-87.55011078,"(41.74548157, -87.55011078)"
2019-251860,2019,251860,Ogden Intl HS -CPS,Not Submitted,1250 W Erie St,0,0,FALSE,WEST TOWN,Other - Specialty Hospital,0,0,1,0,0,0,0,0,0,0,0,0,41.89351801,-87.65846098,"(41.89351801, -87.65846098)"
2019-251863,2019,251863,"Zapata Elementary Academy, Emiliano -CPS",Not Submitted,2730 S Kostner Ave,0,0,FALSE,SOUTH LAWNDALE,Other - Specialty Hospital,0,0,1,0,0,0,0,0,0,0,0,0,41.84133753,-87.73548823,"(41.84133753, -87.73548823)"
2019-251865,2019,251865,"Prieto, Dr Jorge Elementary -CPS",Not Submitted,2231 N Central Ave,0,0,FALSE,BELMONT CRAGIN,Other - Specialty Hospital,0,0,1,0,0,0,0,0,0,0,0,0,41.92104626,-87.76524049,"(41.92104626, -87.76524049)"
